,compound,x,Temperature,rho,w_mass,w_vol,time,D,Viscosity,D0,E
3697,peta,0.0,26.19999999999999,1.2,0.0,0.0,1096.0,385.3639857600213,776.7999999999998,4484462025363798.0,74837.64773503777
3698,peta,0.0,26.30000000000001,1.2,0.0,0.0,1118.8857142857144,390.7791607302554,766.2914285714287,4484462025363798.0,74837.64773503777
3699,peta,0.0,26.399999999999977,1.2,0.0,0.0,1183.6612903225807,397.09230275457776,754.3725806451613,4484462025363798.0,74837.64773503777
3700,peta,0.0,26.5,1.2,0.0,0.0,1306.5878787878787,405.2417666985685,739.450909090909,4484462025363798.0,74837.64773503777
3701,peta,0.0,26.600000000000023,1.2,0.0,0.0,1565.6705882352942,410.4147234464211,730.3588235294116,4484462025363798.0,74837.64773503777
3702,peta,0.0,26.69999999999999,1.2,0.0,0.0,1664.5,412.2782895641415,727.2999999999996,4484462025363798.0,74837.64773503777
3703,peta,0.0,26.80000000000001,1.2,0.0,0.0,1668.5,416.13565111641253,720.8000000000002,4484462025363798.0,74837.64773503777
3704,peta,0.0,26.899999999999977,1.2,0.0,0.0,1688.375,420.3804138394728,713.7583333333336,4484462025363798.0,74837.64773503777
3705,peta,0.0,27.0,1.2,0.0,0.0,1696.857142857143,422.1058916744705,711.0857142857141,4484462025363797.5,74837.64773503777
3706,peta,0.0,27.100000000000023,1.2,0.0,0.0,1739.4285714285713,427.7674882461889,701.9000000000001,4484462025363798.0,74837.64773503777
3707,peta,0.0,27.19999999999999,1.2,0.0,0.0,1781.5,434.40844663002616,691.3999999999997,4484462025363798.0,74837.64773503777
3708,peta,0.0,27.30000000000001,1.2,0.0,0.0,1808.7543859649122,437.4404418035904,686.8473684210526,4484462025363798.0,74837.64773503778
3709,peta,0.0,27.399999999999977,1.2,0.0,0.0,1863.0,443.2155069615808,678.1142857142859,4484462025363798.0,74837.64773503777
3710,peta,0.0,27.5,1.2,0.0,0.0,1987.5142857142857,451.1671634824209,666.392857142857,4484462025363798.0,74837.64773503777
3711,peta,0.0,27.600000000000023,1.2,0.0,0.0,2059.6111111111113,453.01793733948523,663.8999999999999,4484462025363798.0,74837.64773503777
3712,peta,0.0,27.80000000000001,1.2,0.0,0.0,2090.5,1056.8003211369041,296.8999999999999,4484462025363798.0,74837.64773503777
3713,peta,0.0,28.0,1.2,0.0,0.0,2107.5,505.56231987083936,598.4,4484462025363798.0,74837.64773503777
3714,peta,0.0,28.100000000000023,1.2,0.0,0.0,2121.0,472.8746813756636,637.0625,4484462025363798.0,74837.64773503777
3715,peta,0.0,28.19999999999999,1.2,0.0,0.0,2110.375,539.0604914211111,566.5625,4484462025363798.0,74837.64773503777
3716,peta,0.0,28.30000000000001,1.2,0.0,0.0,2133.0,478.03679035838866,630.6000000000003,4484462025363798.0,74837.64773503777
3717,peta,0.0,28.5,1.2,0.0,0.0,2164.5555555555557,489.9612416836519,615.6666666666666,4484462025363798.0,74837.64773503777
3718,peta,0.0,28.600000000000023,1.2,0.0,0.0,2158.6153846153848,491.25922940330776,614.2384615384615,4484462025363798.0,74837.64773503777
3719,peta,0.0,28.69999999999999,1.2,0.0,0.0,2151.625,491.9888863278276,613.5375000000001,4484462025363798.0,74837.64773503777
3720,peta,0.0,28.80000000000001,1.2,0.0,0.0,2181.0,499.5863666446063,604.3999999999999,4484462025363798.0,74837.64773503777
3721,peta,0.0,28.899999999999977,1.2,0.0,0.0,2211.0,509.7659483367166,592.5272727272726,4484462025363798.0,74837.64773503777
3722,peta,0.0,29.0,1.2,0.0,0.0,2200.125,509.8228099383067,592.6625,4484462025363798.0,74837.64773503777
3723,peta,0.0,29.100000000000023,1.2,0.0,0.0,2226.5,516.3299235778088,585.3833333333334,4484462025363798.0,74837.64773503777
3724,peta,0.0,29.19999999999999,1.2,0.0,0.0,2248.935483870968,523.2204713880819,577.8677419354838,4484462025363798.0,74837.64773503777
3725,peta,0.0,29.30000000000001,1.2,0.0,0.0,2303.0925925925926,533.35541868649,567.087037037037,4484462025363798.0,74837.64773503777
3726,peta,0.0,29.399999999999977,1.2,0.0,0.0,2580.3040935672516,552.6871296311256,547.4187134502923,4484462025363798.0,74837.64773503777
3727,peta,0.0,29.5,1.2,0.0,0.0,2432.05376344086,548.3431464792019,551.9408602150538,4484462025363798.0,74837.64773503777
3728,peta,0.0,29.600000000000023,1.2,0.0,0.0,2466.4,550.3747704461596,550.0800000000002,4484462025363798.5,74837.64773503777
3729,peta,0.0,29.69999999999999,1.2,0.0,0.0,2678.0,561.7696160267111,539.0999999999999,4484462025363798.0,74837.64773503777
3730,peta,0.0,29.80000000000001,1.2,0.0,0.0,2679.5,565.4715741815553,535.75,4484462025363798.0,74837.64773503777
3731,peta,0.0,29.899999999999977,1.2,0.0,0.0,2706.0,574.0670581549535,527.9,4484462025363798.5,74837.64773503777
3732,peta,0.0,30.0,1.2,0.0,0.0,2696.923076923077,575.7751959196182,526.5076923076923,4484462025363798.0,74837.64773503777
3733,peta,0.0,30.100000000000023,1.2,0.0,0.0,2689.0,576.7091398883462,525.8285714285714,4484462025363797.5,74837.64773503777
3734,peta,0.0,30.19999999999999,1.2,0.0,0.0,2721.5,584.2082577270477,519.25,4484462025363798.0,74837.64773503777
3735,peta,0.0,30.30000000000001,1.2,0.0,0.0,2723.0,587.3983739837399,516.5999999999999,4484462025363798.0,74837.64773503777
3736,peta,0.0,30.399999999999977,1.2,0.0,0.0,2750.3571428571427,597.7921441995933,507.78571428571416,4484462025363797.5,74837.64773503777
3737,peta,0.0,30.5,1.2,0.0,0.0,2736.0,597.7003865519357,508.0307692307692,4484462025363798.0,74837.64773503777
3738,peta,0.0,30.600000000000023,1.2,0.0,0.0,2765.5,605.080065446622,501.9999999999998,4484462025363798.0,74837.64773503777
3739,peta,0.0,30.80000000000001,1.2,0.0,0.0,2800.0,622.2840506129272,488.44285714285695,4484462025363797.5,74837.64773503777
3740,peta,0.0,30.899999999999977,1.2,0.0,0.0,2796.1666666666665,623.4263817541221,487.71111111111105,4484462025363798.0,74837.64773503777
3741,peta,0.0,31.0,1.2,0.0,0.0,2785.4545454545455,623.360602205427,487.92727272727285,4484462025363798.0,74837.64773503777
3742,peta,0.0,31.100000000000023,1.2,0.0,0.0,2837.7894736842104,638.2486407423152,476.69736842105266,4484462025363798.0,74837.64773503777
3743,peta,0.0,31.19999999999999,1.2,0.0,0.0,2877.0,648.3429851926039,469.4280000000001,4484462025363798.0,74837.64773503777
3744,peta,0.0,31.30000000000001,1.2,0.0,0.0,2920.5,655.491877147723,464.46346153846144,4484462025363798.0,74837.64773503777
3745,peta,0.0,31.399999999999977,1.2,0.0,0.0,3063.078651685393,669.2098960469062,455.0949438202246,4484462025363798.5,74837.64773503777
3746,peta,0.0,31.5,1.2,0.0,0.0,3153.5,673.7063246351173,452.1999999999999,4484462025363798.0,74837.64773503777
3747,peta,0.0,31.600000000000023,1.2,0.0,0.0,3157.0,677.3727494998888,449.90000000000003,4484462025363798.0,74837.64773503777
3748,peta,0.0,31.69999999999999,1.2,0.0,0.0,3158.5,681.0026934483144,447.65,4484462025363798.0,74837.64773503777
3749,peta,0.0,31.80000000000001,1.2,0.0,0.0,3160.5,685.8222592882839,444.6499999999998,4484462025363798.0,74837.64773503777
3750,peta,0.0,31.899999999999977,1.2,0.0,0.0,3164.0,694.24214838416,439.40000000000003,4484462025363798.0,74837.64773503777
3751,peta,0.0,32.0,1.2,0.0,0.0,3187.8,699.1637896906773,436.4500000000001,4484462025363798.5,74837.64773503777
3752,peta,0.0,32.10000000000002,1.2,0.0,0.0,3174.5333333333333,700.7376474629867,435.6133333333334,4484462025363798.0,74837.64773503777
3753,peta,0.0,32.19999999999999,1.2,0.0,0.0,3202.5,708.2243395225214,431.14999999999986,4484462025363798.0,74837.64773503777
3754,peta,0.0,32.30000000000001,1.2,0.0,0.0,3205.0,713.3348902382063,428.2000000000001,4484462025363798.0,74837.64773503777
3755,peta,0.0,32.39999999999998,1.2,0.0,0.0,3206.5,717.9282657374158,425.6,4484462025363798.0,74837.64773503777
3756,peta,0.0,32.5,1.2,0.0,0.0,3231.6153846153848,726.7810924781842,420.55384615384617,4484462025363798.0,74837.64773503777
3757,peta,0.0,32.60000000000002,1.2,0.0,0.0,3217.9,726.7649156168288,420.7000000000001,4484462025363798.5,74837.64773503777
3758,peta,0.0,32.69999999999999,1.2,0.0,0.0,3247.0,734.5100864553312,416.40000000000003,4484462025363798.0,74837.64773503777
3759,peta,0.0,32.80000000000001,1.2,0.0,0.0,3270.5,750.0467663664481,407.9166666666666,4484462025363798.0,74837.64773503777
3760,peta,0.0,32.89999999999998,1.2,0.0,0.0,3266.5,751.1443131640203,407.4458333333334,4484462025363798.0,74837.64773503777
3761,peta,0.0,33.0,1.2,0.0,0.0,3292.75,760.2971529271802,402.675,4484462025363798.0,74837.64773503777
3762,peta,0.0,33.10000000000002,1.2,0.0,0.0,3311.6,768.5542106192686,398.47666666666663,4484462025363798.0,74837.64773503777
3763,peta,0.0,33.19999999999999,1.2,0.0,0.0,3354.0,780.7951528926897,392.3575757575758,4484462025363798.5,74837.64773503777
3764,peta,0.0,33.30000000000001,1.2,0.0,0.0,3397.431818181818,790.0170766298645,387.90454545454537,4484462025363798.0,74837.64773503777
3765,peta,0.0,33.39999999999998,1.2,0.0,0.0,3469.809523809524,800.3564947902008,383.02261904761906,4484462025363798.0,74837.64773503777
3766,peta,0.0,33.5,1.2,0.0,0.0,3569.080459770115,811.2115290378048,378.01724137931024,4484462025363798.0,74837.64773503777
3767,peta,0.0,33.60000000000002,1.2,0.0,0.0,3701.159090909091,818.4616970044997,374.78863636363644,4484462025363798.0,74837.64773503777
3768,peta,0.0,33.69999999999999,1.2,0.0,0.0,3767.5,810.421724445843,378.6500000000001,4484462025363798.0,74837.64773503777
3769,peta,0.0,33.80000000000001,1.2,0.0,0.0,3793.714285714286,833.1976112920735,368.40000000000015,4484462025363797.5,74837.64773503777
3770,peta,0.0,33.89999999999998,1.2,0.0,0.0,3781.25,833.1881736735994,368.52500000000003,4484462025363798.0,74837.64773503777
3771,peta,0.0,34.0,1.2,0.0,0.0,3831.76,844.0505633415771,363.9000000000001,4484462025363798.0,74837.64773503777
3772,peta,0.0,34.10000000000002,1.2,0.0,0.0,3881.32,853.7093637121422,359.9,4484462025363798.0,74837.64773503777
3773,peta,0.0,34.19999999999999,1.2,0.0,0.0,3944.051948051948,861.5283130764135,356.75064935064944,4484462025363797.5,74837.64773503777
3774,peta,0.0,34.30000000000001,1.2,0.0,0.0,4247.36328125,881.818914452762,348.667578125,4484462025363798.0,74837.64773503777
3775,peta,0.0,34.39999999999998,1.2,0.0,0.0,4178.403361344538,881.1596467364003,349.03025210084024,4484462025363798.0,74837.64773503777
3776,peta,0.0,34.5,1.2,0.0,0.0,4442.5,892.6451817069634,344.65,4484462025363798.0,74837.64773503777
3777,peta,0.0,34.60000000000002,1.2,0.0,0.0,4445.0,897.4919801691457,342.8999999999999,4484462025363798.0,74837.64773503777
3778,peta,0.0,34.69999999999999,1.2,0.0,0.0,4470.6,909.7222222222224,338.39999999999986,4484462025363798.5,74837.64773503777
3779,peta,0.0,34.80000000000001,1.2,0.0,0.0,4457.0,909.7085098416651,338.5153846153845,4484462025363798.0,74837.64773503777
3780,peta,0.0,35.0,1.2,0.0,0.0,4488.5,926.349538696334,332.65000000000003,4484462025363798.0,74837.64773503777
3781,peta,0.0,35.10000000000002,1.2,0.0,0.0,4515.222222222223,937.6910873367049,328.7333333333333,4484462025363798.0,74837.64773503777
3782,peta,0.0,35.19999999999999,1.2,0.0,0.0,4500.0,937.2614426324446,328.99090909090904,4484462025363798.0,74837.64773503777
3783,peta,0.0,35.30000000000001,1.2,0.0,0.0,4549.526315789473,953.1728019452858,323.61052631578946,4484462025363798.0,74837.64773503777
3784,peta,0.0,35.39999999999998,1.2,0.0,0.0,4546.529411764706,955.1255559978354,323.04705882352937,4484462025363797.5,74837.64773503777
3785,peta,0.0,35.5,1.2,0.0,0.0,4591.5,969.1628919294027,318.47142857142853,4484462025363797.5,74837.64773503777
3786,peta,0.0,35.60000000000002,1.2,0.0,0.0,4645.636363636364,985.306300465891,313.3545454545455,4484462025363798.0,74837.64773503777
3787,peta,0.0,35.69999999999999,1.2,0.0,0.0,4659.224137931034,990.0544222645987,311.9620689655172,4484462025363798.0,74837.64773503775
3788,peta,0.0,35.80000000000001,1.2,0.0,0.0,4720.081967213115,1001.0199959889243,308.6377049180328,4484462025363798.0,74837.64773503777
3789,peta,0.0,35.89999999999998,1.2,0.0,0.0,4819.075,1012.1982037058336,305.32625000000013,4484462025363798.5,74837.64773503777
3790,peta,0.0,36.0,1.2,0.0,0.0,4899.823529411765,1023.9149775511394,301.92941176470595,4484462025363797.5,74837.64773503777
3791,peta,0.0,36.19999999999999,1.2,0.0,0.0,5004.155555555555,1042.2400334421645,296.81333333333333,4484462025363798.0,74837.64773503777
3792,peta,0.0,36.30000000000001,1.2,0.0,0.0,5364.445,1058.6283686760523,292.313,4484462025363798.0,74837.64773503777
3793,peta,0.0,36.39999999999998,1.2,0.0,0.0,5354.391304347826,1060.465912983898,291.9000000000001,4484462025363798.5,74837.64773503777
3794,peta,0.0,36.5,1.2,0.0,0.0,5643.5,1067.2074095560645,290.15,4484462025363798.0,74837.64773503777
3795,peta,0.0,36.60000000000002,1.2,0.0,0.0,5646.0,1075.8944077804797,287.8999999999999,4484462025363798.0,74837.64773503777
3796,peta,0.0,36.69999999999999,1.2,0.0,0.0,5649.0,1087.574587574588,284.89999999999986,4484462025363798.0,74837.64773503777
3797,peta,0.0,36.80000000000001,1.2,0.0,0.0,5675.2,1093.6838390966832,283.4,4484462025363798.5,74837.64773503777
3798,peta,0.0,36.89999999999998,1.2,0.0,0.0,5664.214285714285,1094.3143867632941,283.32857142857137,4484462025363797.5,74837.64773503777
3799,peta,0.0,37.0,1.2,0.0,0.0,5662.666666666667,1096.6576380545923,282.8166666666667,4484462025363798.0,74837.64773503777
3800,peta,0.0,37.19999999999999,1.2,0.0,0.0,5720.0,1127.3251338909017,275.3,4484462025363798.5,74837.64773503777
3801,peta,0.0,37.30000000000001,1.2,0.0,0.0,5712.75,1128.936250451368,274.99375,4484462025363798.0,74837.64773503777
3802,peta,0.0,37.39999999999998,1.2,0.0,0.0,5700.0,1129.0975250561264,275.0428571428571,4484462025363797.5,74837.64773503777
3803,peta,0.0,37.60000000000002,1.2,0.0,0.0,5760.5,1159.9477416946625,267.8999999999999,4484462025363798.0,74837.64773503777
3804,peta,0.0,37.69999999999999,1.2,0.0,0.0,5746.0,1160.3210153042178,267.90000000000003,4484462025363798.0,74837.64773503777
3805,peta,0.0,37.80000000000001,1.2,0.0,0.0,5773.5,1172.733458161829,265.15,4484462025363798.0,74837.64773503777
3806,peta,0.0,37.89999999999998,1.2,0.0,0.0,5796.7692307692305,1208.7842584486448,257.4230769230769,4484462025363798.0,74837.64773503777
3807,peta,0.0,38.0,1.2,0.0,0.0,5785.0,1188.0498358757836,261.9,4484462025363798.0,74837.64773503777
3808,peta,0.0,38.10000000000002,1.2,0.0,0.0,5820.0,1222.2670331317497,254.65,4484462025363798.0,74837.64773503777
3809,peta,0.0,38.19999999999999,1.2,0.0,0.0,5829.0,1231.1190193752466,252.9000000000001,4484462025363798.0,74837.64773503777
3810,peta,0.0,38.5,1.2,0.0,0.0,5868.75,1257.16397831573,247.9,4484462025363798.0,74837.64773503777
3811,peta,0.0,38.60000000000002,1.2,0.0,0.0,5852.25,1255.9814539555775,248.21250000000006,4484462025363798.0,74837.64773503777
3812,peta,0.0,38.69999999999999,1.2,0.0,0.0,5891.5625,1273.1610539620658,244.9625,4484462025363798.0,74837.64773503777
3813,peta,0.0,38.80000000000001,1.2,0.0,0.0,5967.014492753623,1295.9670307399442,240.71159420289854,4484462025363798.5,74837.64773503777
3814,peta,0.0,38.89999999999998,1.2,0.0,0.0,6130.30412371134,1316.3885662353778,237.0520618556701,4484462025363798.0,74837.64773503777
3815,peta,0.0,39.0,1.2,0.0,0.0,6229.0,1326.040781648258,235.4,4484462025363798.0,74837.64773503777
3816,peta,0.0,39.10000000000002,1.2,0.0,0.0,6256.0,1333.9029206368944,234.08780487804876,4484462025363798.0,74837.64773503777
3817,peta,0.0,39.19999999999999,1.2,0.0,0.0,6577.174468085106,1366.7261719990072,228.54042553191493,4484462025363798.0,74837.64773503777
3818,peta,0.0,39.30000000000001,1.2,0.0,0.0,6457.21768707483,1361.0434687798033,229.57142857142858,4484462025363798.0,74837.64773503777
3819,peta,0.0,39.39999999999998,1.2,0.0,0.0,7463.236842105263,1404.3361651256332,222.5614035087719,4484462025363798.0,74837.64773503778
3820,peta,0.0,39.5,1.2,0.0,0.0,7321.861538461539,1411.473368060658,221.50615384615386,4484462025363797.5,74837.64773503777
3821,peta,0.0,39.60000000000002,1.2,0.0,0.0,7126.7169811320755,1418.3673469387754,220.5,4484462025363797.5,74837.64773503777
3822,peta,0.0,39.69999999999999,1.2,0.0,0.0,6972.84023668639,1418.266565354397,220.58639053254433,4484462025363798.5,74837.64773503777
3823,peta,0.0,39.80000000000001,1.2,0.0,0.0,7069.5609756097565,1416.767333557666,220.8926829268293,4484462025363798.0,74837.64773503777
3824,peta,0.0,39.89999999999998,1.2,0.0,0.0,7579.0,1429.4520547945199,219.00000000000006,4484462025363798.0,74837.64773503777
3825,peta,0.0,40.0,1.2,0.0,0.0,7582.5,1444.7527103775308,216.74999999999997,4484462025363798.0,74837.64773503777
3826,peta,0.0,40.10000000000002,1.2,0.0,0.0,7607.818181818182,1454.2711234911787,215.40000000000006,4484462025363798.0,74837.64773503777
3827,peta,0.0,40.19999999999999,1.2,0.0,0.0,7595.272727272727,1457.873898348405,214.93636363636367,4484462025363798.0,74837.64773503777
3828,peta,0.0,40.30000000000001,1.2,0.0,0.0,7659.5,1483.9295382340244,211.23000000000002,4484462025363798.5,74837.64773503777
3829,peta,0.0,40.39999999999998,1.2,0.0,0.0,8196.493670886075,1520.1010520138898,206.27025316455698,4484462025363798.0,74837.64773503777
3830,peta,0.0,40.5,1.2,0.0,0.0,8042.931818181818,1527.4129727086868,205.34772727272727,4484462025363798.5,74837.64773503777
3831,peta,0.0,40.60000000000002,1.2,0.0,0.0,7853.576923076923,1530.1976238062794,205.03956043956046,4484462025363798.0,74837.64773503777
3832,peta,19.858184845915822,14.699999999999989,1.18,5.8,9.777142857142858,144.52301255230125,415.2868444837745,693.1426778242678,296127290254767.8,65196.79748829709
3833,peta,19.858184845915822,14.800000000000011,1.18,5.799999999999999,9.777142857142858,273.9438202247191,416.84414146271223,690.7887640449438,296127290254767.8,65196.79748829708
3834,peta,19.858184845915822,14.899999999999977,1.18,5.8,9.777142857142858,448.3939393939394,424.21792416555365,679.0151515151515,296127290254767.8,65196.79748829708
3835,peta,19.858184845915822,15.0,1.18,5.8,9.777142857142858,495.5,428.45653451660394,672.5325,296127290254767.8,65196.79748829709
3836,peta,19.858184845915822,15.100000000000023,1.18,5.799999999999999,9.777142857142858,588.9357798165138,435.7150223511505,661.5697247706422,296127290254767.8,65196.79748829709
3837,peta,19.858184845915822,15.199999999999989,1.18,5.8,9.777142857142858,685.6470588235294,440.3943745765066,654.7573529411765,296127290254767.8,65196.79748829709
3838,peta,19.858184845915822,15.300000000000011,1.18,5.8,9.777142857142858,726.5,443.667436521406,650.15,296127290254767.8,65196.79748829709
3839,peta,19.858184845915822,15.399999999999977,1.18,5.8,9.777142857142858,703.2,444.92344641236275,648.6199999999999,296127290254767.8,65196.79748829709
3840,peta,19.858184845915822,15.5,1.18,5.8,9.777142857142858,758.3333333333334,451.37967819549164,639.4958333333333,296127290254767.8,65196.79748829708
3841,peta,19.858184845915822,15.600000000000023,1.18,5.8,9.777142857142858,816.7714285714286,458.0919832885394,630.34,296127290254767.8,65196.79748829708
3842,peta,19.858184845915822,15.699999999999989,1.18,5.8,9.777142857142858,868.2894736842105,463.92928579386046,622.6210526315789,296127290254767.8,65196.79748829709
3843,peta,19.858184845915822,15.800000000000011,1.18,5.8,9.777142857142858,941.7252747252747,469.48360558538604,615.4692307692306,296127290254767.8,65196.79748829709
3844,peta,19.858184845915822,15.899999999999977,1.18,5.8,9.777142857142858,1066.0787401574803,475.66214526482185,607.6858267716536,296127290254767.8,65196.79748829709
3845,peta,19.858184845915822,16.0,1.18,5.8,9.777142857142858,1220.2475247524753,481.77113944309565,600.1851485148516,296127290254767.8,65196.79748829709
3846,peta,19.858184845915822,16.100000000000023,1.18,5.8,9.777142857142858,1370.0128205128206,487.01652942660354,593.9314102564102,296127290254767.8,65196.79748829709
3847,peta,19.858184845915822,16.19999999999999,1.18,5.8,9.777142857142858,1466.375,491.0169888675653,589.2874999999999,296127290254767.8,65196.79748829709
3848,peta,19.858184845915822,16.30000000000001,1.18,5.8,9.777142857142858,1476.0,494.6748910892499,585.1333333333334,296127290254767.8,65196.79748829708
3849,peta,19.858184845915822,16.399999999999977,1.18,5.8,9.777142857142858,1506.7142857142858,500.172741406115,578.9,296127290254767.8,65196.79748829709
3850,peta,19.858184845915822,16.5,1.18,5.8,9.777142857142858,1493.4285714285713,500.4882317739958,578.7357142857143,296127290254767.8,65196.79748829709
3851,peta,19.858184845915822,16.600000000000023,1.18,5.8,9.777142857142858,1542.3846153846155,508.25773106636876,570.0871794871795,296127290254767.8,65196.79748829709
3852,peta,19.858184845915822,16.69999999999999,1.18,5.8,9.777142857142858,1606.1612903225807,515.8786348984426,561.8677419354839,296127290254767.8,65196.79748829709
3853,peta,19.858184845915822,16.80000000000001,1.18,5.8,9.777142857142858,1677.9411764705883,522.5937694708389,554.8313725490198,296127290254767.8,65196.79748829709
3854,peta,19.858184845915822,16.899999999999977,1.18,5.8,9.777142857142858,1793.4545454545455,529.1467351111107,548.1558441558442,296127290254767.8,65196.797488297096
3855,peta,19.858184845915822,17.0,1.18,5.8,9.777142857142858,1877.7272727272727,532.7854177956303,544.5909090909091,296127290254767.8,65196.797488297096
3856,peta,19.858184845915822,17.100000000000023,1.18,5.8,9.777142857142858,1893.5,536.1606301060065,541.3499999999999,296127290254767.8,65196.79748829709
3857,peta,19.858184845915822,17.30000000000001,1.18,5.8,9.777142857142858,1899.5,545.2413968816911,532.7,296127290254767.8,65196.79748829709
3858,peta,19.858184845915822,17.399999999999977,1.18,5.8,9.777142857142858,1901.5,546.5575620767494,531.5999999999999,296127290254767.8,65196.79748829709
3859,peta,19.858184845915822,17.5,1.18,5.8,9.777142857142858,1926.3,553.7622360383284,524.8650000000001,296127290254767.8,65196.79748829709
3860,peta,19.858184845915822,17.600000000000023,1.18,5.8,9.777142857142858,1912.5,555.2551698004604,523.6333333333333,296127290254767.8,65196.79748829708
3861,peta,19.858184845915822,17.69999999999999,1.18,5.8,9.777142857142858,1945.5,562.1376111325859,517.4000000000001,296127290254767.8,65196.79748829709
3862,peta,19.858184845915822,17.80000000000001,1.18,5.8,9.777142857142858,1968.764705882353,569.3479084918961,511.0235294117647,296127290254767.8,65196.79748829709
3863,peta,19.858184845915822,17.899999999999977,1.18,5.8,9.777142857142858,1992.0,575.1483599574352,506.04545454545456,296127290254767.8,65196.797488297096
3864,peta,19.858184845915822,18.0,1.18,5.8,9.777142857142858,2021.9142857142858,582.3632783800064,499.9485714285714,296127290254767.8,65196.79748829708
3865,peta,19.858184845915822,18.100000000000023,1.18,5.8,9.777142857142858,2064.722222222222,589.9563442963287,493.6833333333334,296127290254767.8,65196.79748829709
3866,peta,19.858184845915822,18.30000000000001,1.18,5.8,9.777142857142858,2090.5,600.30936732492,485.5000000000001,296127290254767.8,65196.79748829709
3867,peta,19.858184845915822,18.399999999999977,1.18,5.799999999999999,9.777142857142858,2113.0,606.4979343463845,480.71153846153834,296127290254767.8,65196.79748829709
3868,peta,19.858184845915822,18.5,1.18,5.8,9.777142857142858,2131.5,610.5950362429878,477.65,296127290254767.8,65196.79748829709
3869,peta,19.858184845915822,18.600000000000023,1.18,5.8,9.777142857142858,2162.266666666667,620.9039556955756,469.87999999999994,296127290254767.8,65196.79748829709
3870,peta,19.858184845915822,18.69999999999999,1.18,5.8,9.777142857142858,2147.8333333333335,620.2994654045747,470.4999999999999,296127290254767.8,65196.79748829709
3871,peta,19.858184845915822,18.80000000000001,1.18,5.8,9.777142857142858,2204.342857142857,632.8538277403417,461.32571428571424,296127290254767.8,65196.79748829708
3872,peta,19.858184845915822,18.899999999999977,1.18,5.8,9.777142857142858,2282.607843137255,643.5164839386099,453.8431372549019,296127290254767.8,65196.79748829709
3873,peta,19.858184845915822,19.0,1.18,5.8,9.777142857142858,2397.1363636363635,652.4943656103698,447.74818181818176,296127290254767.8,65196.79748829709
3874,peta,19.858184845915822,19.100000000000023,1.18,5.8,9.777142857142858,2530.92523364486,659.3932735731884,443.21214953271027,296127290254767.8,65196.797488297096
3875,peta,19.858184845915822,19.19999999999999,1.18,5.8,9.777142857142858,2664.1370967741937,665.9824214174954,438.9782258064516,296127290254767.8,65196.79748829709
3876,peta,19.858184845915822,19.30000000000001,1.18,5.8,9.777142857142858,2730.5,670.6803999884717,436.0499999999999,296127290254767.8,65196.79748829709
3877,peta,19.858184845915822,19.399999999999977,1.18,5.8,9.777142857142858,2733.0,675.0115366866637,433.39999999999986,296127290254767.8,65196.79748829709
3878,peta,19.858184845915822,19.5,1.18,5.8,9.777142857142858,2748.8,687.2165446350033,425.85,296127290254767.8,65196.79748829709
3879,peta,19.858184845915822,19.600000000000023,1.18,5.8,9.777142857142858,2759.6,687.8890289385025,425.58000000000004,296127290254767.8,65196.79748829709
3880,peta,19.858184845915822,19.69999999999999,1.18,5.8,9.777142857142858,2785.71875,698.5310942552571,419.3,296127290254767.8,65196.79748829709
3881,peta,19.858184845915822,19.80000000000001,1.18,5.8,9.777142857142858,2794.2,705.1340888950783,415.45500000000004,296127290254767.8,65196.79748829709
3882,peta,19.858184845915822,19.899999999999977,1.18,5.8,9.777142857142858,2850.8333333333335,720.9073804451194,406.50555555555553,296127290254767.8,65196.79748829709
3883,peta,19.858184845915822,20.0,1.18,5.8,9.777142857142858,2843.823529411765,720.5016525601159,406.87058823529395,296127290254767.8,65196.79748829709
3884,peta,19.858184845915822,20.100000000000023,1.18,5.8,9.777142857142858,2919.4938271604938,735.398760479353,398.7728395061729,296127290254767.8,65196.79748829708
3885,peta,19.858184845915822,20.19999999999999,1.18,5.8,9.777142857142858,3028.8849557522126,746.8505243136735,392.78761061946904,296127290254767.8,65196.79748829709
3886,peta,19.858184845915822,20.30000000000001,1.18,5.8,9.777142857142858,3162.5114503816794,754.8351837784406,388.76335877862596,296127290254767.8,65196.79748829709
3887,peta,19.858184845915822,20.399999999999977,1.18,5.8,9.777142857142858,3233.0,764.4531249999997,384.0000000000001,296127290254767.8,65196.79748829709
3888,peta,19.858184845915822,20.5,1.18,5.8,9.777142857142858,3235.5,764.7135416666667,383.99999999999994,296127290254767.8,65196.79748829709
3889,peta,19.858184845915822,20.600000000000023,1.18,5.8,9.777142857142858,3235.5,764.2779851453513,384.35,296127290254767.8,65196.79748829709
3890,peta,19.858184845915822,20.69999999999999,1.18,5.8,9.777142857142858,3267.375,780.8937733212535,376.30000000000007,296127290254767.8,65196.79748829709
3891,peta,19.858184845915822,20.80000000000001,1.18,5.8,9.777142857142858,3255.0,780.7957542064003,376.4750000000001,296127290254767.8,65196.79748829709
3892,peta,19.858184845915822,20.899999999999977,1.18,5.8,9.777142857142858,3258.625,785.8773606341977,374.17499999999995,296127290254767.8,65196.79748829709
3893,peta,19.858184845915822,21.0,1.18,5.8,9.777142857142858,3280.5,790.9384243076092,371.9000000000001,296127290254767.8,65196.79748829709
3894,peta,19.858184845915822,21.100000000000023,1.18,5.8,9.777142857142858,3312.5,805.5038971136113,365.3,296127290254767.8,65196.79748829708
